HORA, PI0102, FC0104, FC0105, FC0108, TI0201, TC0202, TI0203, TI0204, TI0205, TI0210, TI0211, TI0212, TC0213, PI0214, PI0215, PI0216, FI0219, LC0301, PI0302, FI0446, FC0501, TC0508, PI0509, TC0510, PI0511, TC0512, TI0513, FC0619, FC0629, PI0640,,
10,107.21,999.97,50.01,3,1232.06,1186.16,771.86,601.72,479.06,36.37,463.92,149.16,728.01,-33.24,-169.04,-354.46,54.13,60.18,6.73,154,694.72,55.01,-547.96,32.07,-569.05,3.92,-590.8,1206.67,772.37,-627.84,,
11,108.54,999.94,50.01,3,1230.27,1184.07,772.06,603.64,480.28,33.92,464.56,150.81,728.13,-32.31,-168.37,-354.13,52.73,59.65,6.74,153.31,695.92,55.01,-547.97,32.13,-569.17,3.48,-591.99,1210.51,778.04,-627.55,,
12,108.8,999.91,50.01,3,1230.65,1183.29,771.98,617.83,481.48,34.65,465.23,177.79,728.09,-32.69,-168.75,-354.34,50.26,59.77,6.73,153.23,694.73,54.98,-547.71,32.27,-569,3.64,-592.81,1209.05,777.36,-627.21,,
13,108.22,999.99,50,3,1228.82,1181.9,771.58,619.96,482.36,35.52,466.06,188.79,728.06,-32.86,-168.83,-354.5,49.41,60.1,6.75,152.83,697.47,55,-547.69,32.06,-568.9,3.78,-593.47,1204.2,773.99,-627.17,,
14,110.05,999.93,50.01,3,1228.26,1181.51,770.87,620.14,482.82,34.97,466.35,197.19,727.94,-31.59,-167.8,-353.74,49.11,59.99,6.76,152.88,697.79,55,-547.5,31.96,-568.69,3.48,-593.74,1198.27,771.06,-627.23,,
15,105.91,993.64,49.66,2.99,1222.83,1179.52,770.91,620.04,482.07,32.18,467.3,149.91,728.2,-34.65,-170.15,-355.39,49.58,60.3,6.76,151.44,699.44,55.02,-548,32.01,-568.95,3.5,-593.85,1192.81,769.69,-627.64,,
16,68.08,927.63,46.32,2.78,1206.7,1167.59,770.84,617.02,480.16,29.31,474.48,192.97,728.99,-64.39,-194.59,-372.89,48.45,60.01,6.79,145.81,675.43,54.93,-552.95,31.91,-572.68,3.45,-594.54,1169.97,765.78,-629.58,,
17,40.44,904.17,45.19,2.72,1193.97,1156.41,767.89,602.04,477.91,23.26,481.06,79.5,728.28,-88.25,-214.42,-387.28,45.6,60.18,6.76,142.53,637.49,53.98,-559,31.81,-578.31,3.54,-598.27,1085.66,695.01,-633.94,,
18,33.85,899.97,44.99,2.7,1191.95,1153.97,766.67,599.35,477.52,26.3,483.13,107.09,728.09,-93.94,-219.23,-390.71,44.75,59.98,6.74,143.19,635.51,53.32,-560.41,31.84,-579.44,3.55,-598.62,1102.32,710.08,-634.79,,
19,35.19,899.95,45.02,2.7,1192.72,1153.93,766.22,602.45,478.01,23.77,483.39,96.12,728.04,-93.21,-218.59,-390.24,44.6,59.91,6.73,143.29,631.6,53.42,-560.17,31.93,-579.24,3.49,-598.19,1119.81,728.27,-634.68,,
20,33.16,899.92,45,2.7,1191.2,1152.63,765.65,602.68,478.87,28.23,484.35,90.16,728,-95.5,-220.4,-391.43,44,59.74,6.74,142.85,631.2,53.51,-560.87,31.87,-580.07,3.52,-599.28,1122.22,733.23,-635.22,,
21,34.77,899.93,45.01,2.7,1192.41,1153.07,765.63,603.15,480.08,27.26,484.33,97.41,727.99,-93.74,-218.88,-390.19,44.44,60.29,6.73,143.39,630.78,53.87,-560.12,32.35,-579.66,3.45,-599.22,1134.99,743.88,-634.74,,
22,33.82,899.98,45,2.7,1193.84,1153.31,765.52,603.59,480.77,26.91,484.68,125.84,727.97,-93.99,-219.12,-390.21,44.17,60.01,6.73,143.51,631.32,53.75,-561.01,31.87,-580.31,3.5,-599.92,1133.27,744.62,-634.91,,
23,23.47,899.97,44.99,2.7,1191.79,1150.49,764.08,604.56,481,29.83,487.28,116.79,728.02,-102.57,-225.99,-395.11,42.74,60.36,6.72,142.42,631,53.32,-562.85,32.18,-582.26,3.53,-601.85,1124.95,741.59,-635.83,,
0,32.29,900,45,2.7,1194.95,1152.13,765.67,613.86,481.24,29.23,485.49,152.51,728.07,-94.76,-219.84,-390.73,44.51,59.97,6.73,143.55,631.13,53.58,-561.47,31.89,-580.91,3.51,-600.43,1137.58,746.18,-635.89,,
1,32.5,900.8,44.99,2.7,1194.82,1151.99,765.78,608.36,479.97,23.87,485.25,85.61,728.08,-94.62,-220.02,-390.86,45.44,59.68,6.73,143.35,634.55,53.8,-561.51,31.77,-580.5,3.69,-599.53,1132.6,747.71,-634.9,,
2,36.08,899.56,45.01,2.7,1194.5,1151.58,765.96,612.25,479.07,23.34,485.11,124.71,727.89,-91.81,-217.87,-389.94,45.39,60.02,6.74,143.29,633.2,54.02,-562.3,31.92,-581.02,3.47,-599.35,1154.58,771.23,-635,,
3,36.39,900.11,44.99,2.7,1194.3,1151.55,765.95,619.5,479.04,20.48,485.27,120.59,728.04,-91.78,-217.61,-390.24,45.58,60.15,6.73,142.77,632.26,54.29,-562.22,32.34,-581.04,3.54,-599.36,1151.79,767.08,-635.07,,
4,35.25,898.46,44.99,2.7,1193.92,1151.22,765.97,619.89,478.75,21.84,485.63,128.88,728.06,-92.49,-218.07,-390.86,45.51,60.48,6.73,142.52,632.97,54.39,-562.94,31.99,-581.45,3.46,-599.52,1142.99,758.97,-634.97,,
5,37.05,899.97,45,2.7,1195.18,1152.1,766.12,619.88,478.51,21.2,485.41,128,727.89,-90.95,-216.68,-390.05,45.65,60.22,6.73,143.39,631.23,54.62,-562.58,32.05,-581.15,3.52,-599.12,1115.82,735.88,-635,,
6,37.7,901.59,44.99,2.7,1196.32,1152.8,766.3,619.9,478.82,22.61,485.39,161.83,727.98,-90.2,-215.83,-389.58,45.92,59.69,6.73,143.65,629.9,54.9,-562.11,31.99,-580.66,3.52,-598.54,1125.22,742.54,-634.53,,
7,37.57,899.62,45,2.7,1195.59,1152.65,766.53,619.94,478.71,21.97,485.7,183.84,728.01,-90.31,-215.79,-389.7,45.93,60.01,6.74,143.6,630.25,55.15,-562,31.93,-580.56,3.52,-598.47,1124.67,741.93,-634.54,,
8,131.6,899.19,43.45,2.7,1201.47,1157.72,767.76,625.97,477.74,25.11,473.85,204.63,728.12,-17.81,-162.75,-355.53,47.23,60.42,6.73,147.07,634.18,57.03,-560.1,32.25,-579.36,3.52,-597.06,1627.24,735.63,-633.3,,
9,146.23,900.06,43.45,2.7,1187.7,1147.94,768.02,620.12,477.46,30.52,474.17,259.4,728.77,-8.61,-157.87,-354.18,44.43,59.81,6.76,146.41,632.89,56.63,-564.27,32.09,-583.66,3.74,-601.53,1087.98,736.46,-634.62,,
10,121.08,900.99,43.9,2.7,1161.22,1127.26,765.55,625.15,484.03,29.43,489.28,227.42,730.02,-29.45,-174.09,-365.84,44.02,59.78,6.81,147.36,628.99,56.53,-565.13,31.8,-583.87,3.33,-601.76,1090.88,737.35,-633.55,,
11,20.45,900.88,45,2.7,1154.18,1119.94,759.49,620,487.87,30.69,505.57,188.96,729.03,-107.04,-230.27,-401.05,43.17,59.15,6.81,144.92,629.13,56.58,-565.48,31.98,-583.85,3.51,-602.31,1101.44,741.52,-633.13,,
12,45.1,899.82,45,2.7,1167.18,1130.89,764.77,624.54,488.89,30.66,501.51,180.39,728.08,-85.97,-212.45,-388.6,46.49,59.98,6.82,149.27,628.93,59.04,-559.5,32.13,-578.6,3.61,-598.12,1123.46,743.77,-630.59,,
13,45.69,899.82,45,2.7,1167.41,1131.3,764.65,625.21,489.18,33.41,501.58,168.1,727.99,-85.32,-211.62,-388.1,46.25,59.79,6.82,149.6,627.84,60.8,-558.7,32.61,-578.33,3.78,-598.56,1066.63,689.68,-630.97,,
14,45.32,899.87,45.01,2.7,1167.09,1130.7,764.58,625.65,489.22,28.25,501.56,187.52,728.04,-85.85,-211.92,-388.43,46.27,59.96,6.83,149.03,629.04,61.72,-559.07,31.94,-578.26,3.35,-599.23,1074.59,701.35,-631.23,,
15,44.67,899.94,44.98,2.7,1167.93,1131.16,765.05,624.92,487.9,27.82,500.81,157.79,727.96,-85.9,-211.8,-388.34,46.42,59.94,6.83,149.57,630.6,62.36,-559.51,31.7,-578.45,3.49,-599.16,1077.28,705.22,-631.39,,
16,43.46,900.15,45.01,2.7,1167.2,1130.4,764.67,624.57,487.1,24.46,500.74,174.34,728.03,-86.47,-212.42,-388.97,46.77,59.55,6.82,149.03,630.37,62.53,-559.94,31.94,-578.71,3.34,-598.34,1083.06,708.13,-631.77,,
17,45.36,899.95,44.99,2.7,1168.94,1131.68,764.74,624.54,486.46,22.02,499.92,212.61,727.98,-85.24,-211.46,-388.54,47.49,60.07,6.81,149.98,631.14,63.25,-559.35,32.34,-578.35,3.63,-597.96,1072.81,693.63,-632.59,,
18,43.82,900.25,45.01,2.7,1168.94,1130.99,764.24,624.16,485.97,19.19,500.53,177.73,728.03,-86.53,-212.5,-389.41,47.62,59.96,6.8,149.96,631.22,63.46,-560,31.69,-578.56,3.47,-597.83,1075.22,695.07,-633.54,,
19,43.83,900.31,44.99,2.7,1169.69,1131.74,764.43,623.83,485.35,21.82,500.45,220.49,727.95,-86.22,-212.16,-389.22,47.55,60.02,6.8,150.07,629.76,63.54,-559.82,32.37,-578.58,3.56,-597.69,1092.46,708.19,-633.68,,
20,43.95,899.89,45,2.7,1169.22,1131.7,764.48,623.95,486.05,25.07,501.05,205.59,727.98,-86.05,-211.9,-389.14,47.21,59.98,6.8,149.66,628.34,63.39,-560.7,31.1,-579.37,3.03,-598.25,1096.09,710.74,-635.38,,
21,43.93,899.98,45.01,2.7,1168.68,1131.02,763.63,624.05,486.8,20.38,501.52,154.55,728.01,-86.41,-212.14,-389.38,47.24,58.85,6.79,149.35,628.36,63.64,-559.7,32.77,-578.84,3.95,-597.67,1104.08,715.94,-634.24,,
22,44.38,900.2,44.99,2.7,1168.06,1131.35,764.08,623.92,487.06,25.83,501.51,174,728.04,-85.83,-211.56,-389.02,47.17,59.08,6.81,149.77,629.12,64.28,-560.27,31.78,-579.02,3.4,-597.61,1105.17,716.54,-634.08,,
23,44.2,899.89,45,2.7,1167.57,1131.28,764.12,624.48,487.05,29.24,501.5,213.9,727.99,-85.76,-211.32,-388.89,47.19,59.83,6.81,149.7,628.91,64.42,-559.93,32.03,-578.95,3.56,-597.53,1103.19,715.89,-634.15,,
0,45.14,899.81,45.01,2.7,1166.97,1130.79,763.85,625.34,487.99,25.11,501.67,152.98,728.02,-85.38,-210.98,-388.71,47.09,59.92,6.81,149.22,629.31,64.75,-559.84,31.95,-578.9,3.46,-597.67,1070.03,682.8,-634.13,,
1,45.04,899.87,45,2.7,1167.1,1130.77,764.09,625.63,486.24,28.79,502.19,121.86,727.99,-85.46,-210.91,-388.7,47.11,59.54,6.81,149.32,629.11,65.47,-559.51,31.91,-578.58,3.6,-597.52,1077.32,691.41,-633.95,,
2,45.02,900.04,44.99,2.7,1168.53,1131.67,763.8,625.47,361.08,31.17,501.58,192.32,727.9,-85.04,-210.43,-388.35,47.18,56.67,6.8,149.69,629.65,66,-559.06,32.27,-578.33,3.71,-597.45,1080.44,694.89,-633.76,,
3,45.37,900.03,45.01,2.7,1169.58,1131.63,763.29,625.63,465.07,27.88,502,217.4,728.08,-84.95,-210.32,-388.31,46.9,56.88,6.81,149.61,629.34,66.06,-558.92,32.52,-578.5,3.51,-597.95,1087.53,699.54,-634.45,,
4,45.03,900.63,45.01,2.7,1169.42,1130.89,762.77,625.63,343.84,23.05,502.08,280.39,728.03,-85.64,-210.96,-388.85,46.95,56.88,6.81,149.54,630.52,66.05,-560.45,30.93,-579.14,2.96,-598.67,1097.29,706.12,-634.85,,
5,45.6,899.92,44.99,2.7,1168.95,1131.04,763.38,625.65,296.41,25.1,501.53,229.32,727.94,-84.97,-210.33,-388.4,46.68,56.77,6.81,149.94,631.47,66.41,-559.6,32.24,-578.8,3.8,-598.43,1096.44,706.7,-634.6,,
6,43.47,900.36,45,2.7,1169.04,1130.93,762.84,625.77,277.59,20.39,501.77,155.05,727.98,-86.94,-211.94,-389.67,46.83,56.95,6.8,150.23,631.17,65.9,-560.14,31.98,-579.07,3.39,-598.58,1094.33,705.98,-634.78,,
7,-154.6,804.6,44.29,2.7,1011.54,999.5,699.25,605.82,319.55,20.93,505.96,179.8,682.61,-252.85,-346.04,-469.01,42.38,57.01,6.78,104.38,633.72,67.91,-554.31,32.01,-562.7,3.57,-577.44,454.75,312.17,-611.9,,
8,-50.33,979.68,40.3,2.49,937.71,941.15,674.38,612.18,319.55,29.29,486.78,166.29,688.9,-132.25,-211.63,-322.71,42.38,57.03,6.78,85.35,571.46,75.8,-370.41,31.64,-374.44,4.13,-387.35,478.64,331.37,-501,,
9,-450.45,-0.86,0.15,0.61,622.81,658.49,510.41,521.07,319.55,31.85,412.17,94.91,301.77,-448.29,-453.47,-458.52,4.3,57.34,6.76,10.48,0.04,37.46,-462.78,24.89,-463.42,7.34,-472.01,45.83,51.33,-557.75,,
10,-50.17,-0.87,0.03,0.45,777.2,762.29,521.83,544.77,319.55,31.54,318,51.65,142.61,-41.59,-43.03,-41.49,-5.77,62.31,6.7,10.4,0.05,24.34,-44.5,23.19,-44.33,10.44,-51.89,-10.72,0.23,-49.8,,
11,-7.87,-0.87,0,0.46,826.09,819.92,562.46,586.49,319.55,33.21,239.76,58.75,142.04,0.46,-0.91,0.78,-5.95,62.33,6.7,10.4,0.05,29.29,-2.2,30.28,-1.97,15.87,-8.02,-14.87,-0.8,0.56,,
12,-7.95,-0.86,-0.02,0.46,820.46,819.2,575.58,587.54,319.55,33.42,192.82,59.71,125.2,-0.07,-1.31,0.34,-5.6,62.12,6.71,10.85,0.06,31.84,-2.58,32.54,-2.6,18.19,-9.15,-14.95,-0.8,0.26,,
13,-8.24,-0.85,-0.04,0.41,823.45,817.33,577.94,589.85,319.55,33.91,160.05,73.29,110.41,-0.75,-1.95,-0.32,-4.41,62.21,6.73,11.45,0.06,33.29,-3.12,33.98,-3.4,20.07,-11.09,-15.01,-0.8,-0.32,,
14,-9.97,-0.85,-0.05,0.38,791.9,791.39,569.72,591.07,319.55,34.63,135.95,53.08,89.31,-1.26,-2.4,-0.88,-4.41,62.02,6.74,11.71,0.06,34.11,-3.79,35.07,-4.18,21.74,-12.37,-14.95,-0.8,-1.04,,
15,-10.31,-0.85,-0.05,0.38,798.81,797.6,576.26,595.45,319.55,34.93,118.79,72.16,252.31,-1.76,-3.02,-0.27,-4.41,62.32,6.72,11.79,0.07,33.64,-176.32,34.27,-176.58,21.45,-186.01,63.87,-0.79,-182.72,,
16,-10.45,-0.84,-0.06,0.37,786.98,788.49,580.95,594.44,319.55,34.54,98.37,92.99,54.85,-1.9,-2.76,-0.02,-4.41,62.74,6.73,11.59,0.07,31.4,-404.03,30.92,-404.68,17.57,-417.97,-14.88,-0.79,-411.76,,
17,-10.66,-0.84,-0.05,0.36,774.35,778.42,582.56,584.65,319.55,33.42,91.93,88.71,48.62,-2.99,-8.3,-4.99,-4.41,63.12,6.72,11.79,0.07,33.51,-159.72,33.76,-160.08,19.76,-172.71,-14.87,-0.79,-165.86,,
18,-10.15,-0.84,-0.05,0.35,761.96,768.34,581.18,595.93,319.55,31.71,86.69,86.48,44.75,-2.73,-15.4,-8.06,-4.41,63.58,6.74,11.47,0.07,34.83,-43.45,35.24,-43.73,22.27,-55.01,-14.86,-0.8,-49.29,,
19,-10.13,-0.84,-0.05,0.37,749.52,757.84,578.39,595.21,319.55,28.83,80.55,83.3,41.41,-1.99,-25.77,-11.38,-4.41,64.17,6.82,11.17,0.06,34.77,-10.76,35.82,-10.86,24.1,-21.42,-14.87,-0.81,-16.72,,
20,-10.03,-0.84,-0.04,0.37,737.56,747.85,575.54,594.97,319.55,28.75,75.54,80.58,37.94,-2.11,-25.59,-7.57,-4.41,64.78,6.91,11.5,0.06,34.54,-4.09,35.4,-4.2,24.92,-13.55,-14.88,-0.82,-10.11,,
21,-9.65,-0.84,-0.03,0.38,725.34,737.27,572.25,583.09,319.55,26.33,70.5,51.31,35.93,-1.3,-34.61,-10.6,-4.41,65.41,7,10.26,0.06,33.61,-3.42,34.51,-3.41,24.72,-12.18,-14.9,-0.81,-11.57,,
22,-9.12,-0.84,-0.02,0.38,712.76,726.44,569.51,571.87,319.55,25.9,66.38,34.18,34.13,-0.62,-36.55,-8.1,-4.41,65.95,7.05,10.06,0.05,32,1.41,34.37,1.73,23.96,-13.91,-14.92,-0.81,-14.95,,
23,-9.54,-0.85,-0.02,0.38,700.62,716.32,565.54,568.51,319.55,24.9,63.22,33.75,32.1,-1,-40.12,-7.33,-4.41,66.49,7.1,9.95,0.05,77.09,32.01,82.24,29.67,23.96,-17.59,-14.95,-0.81,-19.23,,
0,-10.03,-0.85,-0.02,0.4,689.33,707.18,561.69,595.27,319.55,25.08,60.86,33.56,30.87,-1.31,-40.06,-4.57,-4.41,67.08,7.17,10.22,0.05,96.56,38.04,97.31,29.67,23.96,-21.8,-14.98,-0.8,-21.89,,
1,-10.7,-0.85,-0.01,0.4,678.35,697.4,556.92,593.2,319.55,28.37,58.73,32.39,29.16,-1.65,-40.04,-2.42,-4.41,67.53,7.19,10.21,0.05,96.43,38.05,97.15,29.67,23.96,-22.9,-15.01,-0.8,-22.96,,
2,-10.88,-0.85,0,0.41,667.03,687.78,552.19,594.11,319.55,23.04,57.11,30.96,27.81,-2.59,-47.12,-7.92,-4.41,66.64,6.68,9.85,0.05,96.43,38.05,97.06,29.67,23.96,-23.49,-15.03,-0.8,-23.71,,
3,-10.99,-0.85,-0.01,0.44,655.47,677.84,546.91,575.78,319.55,21.9,55.43,31.17,27.7,-2.53,-49.41,-6.37,-4.41,67.01,6.68,10.18,0.05,96.46,38.01,96.94,29.67,23.96,-23.57,-14.92,-0.8,-24.02,,
4,-11.04,-0.85,-0.01,0.46,644.79,668.7,541.48,549.76,319.55,20.84,54.07,31.02,27.64,-2.8,-52.95,-6.93,-4.41,67.41,6.68,10.03,0.04,58.87,35.29,57.18,-2.31,27.12,-23.94,-14.84,-0.8,-24.14,,
5,-11.11,-0.85,0,0.45,634.7,659.46,535.96,543.73,319.55,19.59,52.46,28.54,26.83,-1.94,-60.18,-10.17,-4.41,67.94,6.68,10.08,0.03,25.52,34,25.25,-2.31,23.3,-22.21,-14.88,-0.79,-24.69,,
6,-11.2,-0.86,0.01,0.45,624.83,650.56,530.26,540.52,319.55,23.18,50.72,26.19,24.27,-1.24,-55.68,-3.46,-4.41,68.64,6.7,9.89,0.03,25.68,24.01,24.03,-12.76,18.77,-20.12,-14.9,-0.78,-24.16,,
7,-10.72,-0.86,0.02,0.45,586.86,620.19,513.89,573.88,319.55,20.61,45.28,33.43,23.46,-1.56,-47,-4.55,-4.41,68.2,6.77,9.88,0.04,28.31,-3.44,26.09,-3.25,20.32,-17.86,-14.9,-0.77,-22.04,,
8,-10.05,-0.87,0.02,0.45,504.83,538.43,479.27,487.24,319.55,21.84,20.38,937.86,63.37,-0.95,-2.38,-2.66,-4.41,60.81,6.06,9.77,0.04,25.97,-3.29,27.24,-3.01,22.43,-15.63,-14.9,-0.79,-20.33,,
9,-9.47,-0.87,0.02,0.47,531.93,555.81,480.4,489.8,319.55,21.37,20.44,1500.49,62.06,-0.65,-2.07,-2.86,-4.41,59.26,5.05,9.79,0.04,25.24,-3.1,26.76,-2.72,23.37,-11.87,-14.91,-0.8,-18.34,,
10,-9.34,-0.87,0.02,0.48,572.95,592.2,494.95,503.62,319.55,22.35,21.96,1500.49,32.68,-0.49,-1.89,0.07,-4.41,61,3.98,9.94,0.04,22.66,-3.05,25.06,-2.7,23.33,-10.66,-14.91,-0.81,-18.1,,
11,-9.37,-0.87,0.02,0.48,568.35,591.61,496.51,545.52,319.55,23.66,24.4,1500.42,39.74,-0.5,-1.88,3.85,-4.41,60.8,3.3,9.86,0.04,24.53,-3.16,25.15,-2.81,22.99,-10.92,-14.91,-0.81,-16.85,,
12,-9.38,-0.87,0.01,0.47,560.3,586.32,498.38,567.72,319.55,23.16,24.16,1500.37,42.51,-0.64,-1.97,2.96,-4.41,60.09,2.77,9.39,0.05,25.68,-3.27,26.02,-2.96,22.62,-8.41,-14.89,-0.81,-13.13,,
13,-10.21,-0.87,0.01,0.47,499.5,533.39,478.47,547.11,319.55,22.56,23.59,1500.34,44.94,-1.02,-2.39,-0.14,-4.41,59.8,2.34,9.61,0.05,26.68,-3.68,24.94,-3.07,22.31,-7.44,-14.89,-0.81,-11.36,,
14,-11.96,-0.87,0.01,0.46,466.35,496.47,450.68,591.96,319.55,22.79,23.5,1500.1,30.44,-1.8,-2.92,-1.57,-4.41,59.99,2.01,9.75,0.04,27.22,-4.24,27.86,-3.41,22.38,-6.41,-14.9,-0.8,-11.62,,
15,-12.29,-0.87,0.01,0.47,453.48,480.65,434.36,581.59,319.55,20.87,21.42,1500.35,23.5,-3.66,-3.16,-4.91,-4.41,60.27,1.74,10.02,0.04,27.41,-4.39,28.27,-3.53,22.66,-59.19,47.58,-0.8,-62.01,,
16,-12.7,-0.88,0.01,0.48,439.76,465.95,419.41,578.5,319.55,20.06,19.39,1500.36,22.73,-2.7,-39.36,-7.48,-4.41,60.26,1.53,10.27,0.03,26.89,-156.41,26.85,-155.3,22.56,-158.71,67.46,-0.8,-159.06,,
17,-10.96,-0.88,0.02,0.5,476.66,498.91,432.18,579.39,319.55,18.47,45.34,1500.37,22.53,-2.88,-50.29,-7.22,-4.41,60.34,1.31,9.99,0.03,26.01,-11.23,26.24,-9.78,23.03,-12.56,-14.95,-0.8,-10.13,,
18,-10.77,-0.89,0.02,0.49,484.51,511.14,440.13,588.28,319.55,18.24,44.24,1500.39,18.21,-1.33,-31.11,-5.98,-4.41,60.5,1.1,10.1,0.02,24.51,-5.08,23.68,-3.3,22.25,-3.72,-15,-0.8,-4.5,,
19,-10.58,-0.89,0.02,0.48,475.73,506.49,438.81,594.46,319.55,17.87,39.97,1500.36,18.12,-1.71,-31.37,-4.47,-4.41,60.71,0.91,10.2,0.02,23.69,-4.89,24.2,-3.1,22.2,-3.85,-15.01,-0.78,-4.3,,
20,-10.14,124.69,0.02,0.48,293.11,364.63,345.33,508.69,319.55,17.99,37.17,1500.4,18.39,-1.17,-6.07,-1.11,-4.41,61.28,1.64,10.96,0.02,23.89,-4.47,24.67,-2.7,22.51,-4.11,-15.03,-0.78,-4.08,,
21,-9.84,-0.89,0.02,0.48,339.93,392.34,334.53,348.76,319.55,19.99,34.25,1500.41,17.1,-0.7,-2.19,-0.51,-4.41,63.08,2.61,11.05,0.02,23.62,-4.04,24.74,-2.33,22.66,-4.22,-15.03,-0.79,-3.8,,
22,-9.68,-0.89,0.02,0.49,360.95,405.25,345.9,358.66,319.55,18.96,31.9,1500.4,15.55,-0.52,-2,-0.31,-4.41,63.93,2.79,11.14,0.02,22.61,-3.85,24.3,-2.15,22.45,-4.02,-15.02,-0.8,-3.65,,
23,-160.81,150,17.75,1.26,586.09,614.25,460.31,439.72,319.55,19.17,188.92,1500.42,186.91,-189.02,-222.77,-271.7,-4.41,66.64,4.26,120.27,91.56,42.75,-277.58,29.06,-276.48,23.55,-278.49,12.53,-0.81,-283.83,,
0,-335.08,302.9,26.87,2.1,528.15,574.99,480.77,478.23,319.55,22.7,363.66,1500.38,489.11,-405.33,-484.67,-607.93,-4.41,63.74,6.74,61.62,474.27,48.97,-620.5,41.98,-622.75,37.29,-630.25,29.29,-0.81,-624.9,,
1,-86.5,202.32,0.08,1.63,414.13,457.27,375.61,456.2,319.55,22.78,218.09,1500.38,172.06,-77.55,-78.86,-77.38,-4.41,60.88,6.72,11.14,0.03,31.12,-80.83,33.09,-79.2,32.33,-83.45,-15.02,-0.81,-7.21,,
2,-277.2,316.26,37.78,1.83,642.14,674,484.5,546.15,319.55,23.24,344.8,1500.39,385.52,-340.35,-409.59,-519.38,-4.41,59.6,6.74,147.18,364.72,42.19,-532.14,37.87,-535.59,30.44,-542.63,262.03,-0.81,-540.19,,
3,-210.26,699.7,44.76,2.1,896.89,898,630.16,593.9,319.55,26.06,462.53,1500.39,583.66,-306.23,-414,-596.93,-4.41,59.91,6.78,186.56,458.73,42.61,-622.72,43.12,-639.43,7.93,-651.1,220.71,29.01,-656.69,,
4,-149.63,699.81,44.75,2.1,993.1,982.92,683.03,608.35,319.55,28.82,476.87,1500.38,616.73,-252.67,-369.24,-572.9,-4.41,59.54,6.79,192.47,465.11,43.57,-602.11,44.82,-622.72,6.94,-637.85,359.51,60.66,-651.8,,
5,-137.05,699.95,44.76,2.1,1035.22,1022.73,716.37,628.98,319.55,29.17,487.5,1500.39,634.26,-239.71,-356.13,-562.47,-4.41,59.96,6.8,193.12,470.96,44.76,-591.73,47,-613.61,7.15,-630.39,919.24,697.42,-647.49,,
6,-84.25,699.96,44.75,2.1,998.76,994.26,719.37,605.32,319.55,27.2,494.12,1500.38,686.51,-171.27,-269.06,-437.61,20.15,59.5,6.8,148.28,475.83,59.53,-461.95,43.86,-472.28,3.63,-485.45,498.57,396.13,-552.52,,
7,-159.27,700.34,44.76,2.1,1077.23,1053.16,701.3,598.08,319.55,28.1,431.82,1500.38,627.51,-255.14,-363.79,-574.96,15.23,59.83,6.78,188.81,478.98,42.92,-613.8,28.25,-628.69,2.96,-650.95,581.43,288.22,-662.99,,
8,-101.54,699.44,44.74,2.1,1030.99,1020.02,710.85,603.54,319.55,29.21,453.58,1500.37,674.36,-187.75,-284.95,-466.11,32.46,60.06,6.78,145.24,480.48,57.54,-497.38,30.78,-507.7,3.21,-529.98,344.43,304.87,-582.99,,
9,-132.02,699.87,44.76,2.1,1122.2,1102.43,738.05,622.37,319.55,28.55,471.53,1500.38,662.32,-226.04,-332.26,-547.53,50.78,59.9,6.8,194.69,481.91,46.33,-582.79,32.71,-598.34,4.96,-614.67,921.93,465.58,-646.06,,
10,-78.32,674.67,44.76,2.09,1089.53,1081.79,748.08,603.78,319.55,32.09,497.09,1500.37,711.1,-161.55,-254.48,-432.06,79.63,59.96,6.8,154.4,482.68,60.94,-457.92,29.5,-466.56,2.17,-480.41,661.68,459.67,-544.02,,
11,-160.14,89.38,11.93,0.61,628.07,674.82,563.05,506.02,319.55,34.41,368.39,1500.39,409.03,-183.71,-218.04,-280.63,-4.31,60.16,6.77,11.46,167.26,40.91,-291.28,28.05,-294.83,6.51,-299.08,41.1,26.41,-293.74,,
12,-8.36,-0.87,0.01,0.31,777.73,768.54,535.63,499.31,319.55,32.15,268.27,845.41,603.58,0.23,-1.04,1.61,-6.02,61.63,6.72,11.4,0.06,30.23,-2.45,30.34,-1.99,12.67,-7.62,-14.88,-0.82,-1.11,,
13,-25.05,154.78,10.53,0.68,732.79,757.92,553.87,540.2,319.55,27.89,264.37,214.33,486.01,-39.66,-61.91,-124.69,-1.99,60.85,6.76,56.97,108.8,34.9,-114.43,32.28,-135.52,15.59,-141.45,-3.86,-0.82,-139.42,,
14,-150.04,733.26,44.74,1.97,1008.92,1004.23,687.44,612.03,319.55,26.8,483.09,573.59,628.29,-244.87,-351.74,-537.73,22.98,59.94,6.81,200.06,613.44,54.96,-572.52,47.89,-589.76,41.72,-614.6,476.44,110.71,-658.14,,
15,-34.15,721.52,45.39,2.12,961.83,968.19,693.29,597.47,319.55,26.44,453.91,568.68,665.88,-129.59,-236.72,-440.81,9.03,60.08,6.81,143.19,587.7,63.52,-485.48,36.65,-496.94,16.07,-508.8,480.03,-0.81,-586.97,,
16,-52.73,903.85,48.8,2.27,1106.1,1089.19,734.22,618.42,319.55,26.82,479.89,593.28,665.85,-156.94,-275.57,-518.67,-5.8,59.86,6.81,195.16,576.89,50.93,-569.33,34.34,-585.58,6.87,-603.79,138.26,-0.81,-640.46,,
